Country,Region,Residence,Ethnicity,SocDem,Version,Ref-ID,Year1,Year2,TypeLT,Sex,Age,AgeInt,m(x),q(x),l(x),d(x),L(x),T(x),e(x),e(x)Orig
MYS,0,0,E170,0,1,1497.17,2011,2011,4,1,60,5,0.01435,0.06926,86153,5967,415848,1648688,19.14,19.3
MYS,0,0,E170,0,1,1497.17,2011,2011,4,1,65,5,0.02231,0.10568,80186,8474,379745,1232840,15.37,15.55
MYS,0,0,E170,0,1,1497.17,2011,2011,4,1,70,5,0.03711,0.16979,71712,12176,328120,853095,11.9,12.09
MYS,0,0,E170,0,1,1497.17,2011,2011,4,1,75,5,0.06186,0.26785,59536,15947,257812,524975,8.82,9.05
MYS,0,0,E170,0,1,1497.17,2011,2011,4,1,80,99,0.16316,1,43589,43589,267163,267163,6.13,6.45
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,0,1,0.00379,0.00378,100000,378,99645,7927605,79.28,79.3
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,1,4,0.00025,0.00099,99622,99,398242,7827960,78.58,78.6
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,5,5,0.00014,0.00068,99523,68,497445,7429718,74.65,74.67
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,10,5,0.00014,0.00071,99455,71,497098,6932273,69.7,69.72
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,15,5,0.00021,0.00104,99384,103,496662,6435175,64.75,64.77
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,20,5,0.00025,0.00127,99281,126,496090,5938513,59.82,59.84
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,25,5,0.00033,0.00164,99155,163,495368,5442423,54.89,54.91
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,30,5,0.00053,0.00263,98992,260,494310,4947055,49.97,49.99
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,35,5,0.00081,0.00406,98732,401,492658,4452745,45.1,45.12
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,40,5,0.00117,0.00585,98331,575,490218,3960088,40.27,40.29
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,45,5,0.00199,0.00991,97756,969,486358,3469870,35.5,35.52
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,50,5,0.00316,0.01565,96787,1515,480148,2983513,30.83,30.85
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,55,5,0.00519,0.02562,95272,2441,470258,2503365,26.28,26.3
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,60,5,0.00774,0.03798,92831,3526,455340,2033108,21.9,21.92
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,65,5,0.01267,0.06139,89305,5482,432820,1577768,17.67,17.69
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,70,5,0.02506,0.11793,83823,9885,394402,1144948,13.66,13.68
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,75,5,0.04923,0.21917,73938,16205,329178,750545,10.15,10.18
MYS,0,0,E170,0,1,1497.17,2011,2011,4,2,80,99,0.13701,1,57733,57733,421368,421368,7.3,7.33
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,0,1,0.00422,0.0042,100000,420,99606,7468364,74.68,74.86
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,1,4,0.00022,0.00087,99580,87,398115,7368757,74,74.18
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,5,5,0.00016,0.00078,99493,78,497270,6970643,70.06,70.24
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,10,5,0.00023,0.00116,99415,115,496788,6473373,65.11,65.29
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,15,5,0.00052,0.00261,99300,259,495852,5976585,60.19,60.37
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,20,5,7e-04,0.0035,99041,347,494338,5480733,55.34,55.52
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,25,5,0.00088,0.00438,98694,432,492390,4986395,50.52,50.7
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,30,5,0.0012,0.006,98262,590,489835,4494005,45.73,45.91
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,35,5,0.00191,0.00949,97672,927,486042,4004170,41,41.18
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,40,5,0.00281,0.01393,96745,1348,480355,3518128,36.36,36.55
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,45,5,0.00431,0.0213,95397,2032,471905,3037773,31.84,32.03
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,50,5,0.00615,0.0303,93365,2829,459752,2565868,27.48,27.67
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,55,5,0.0095,0.04641,90536,4202,442175,2106115,23.26,23.46
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,60,5,0.0143,0.06901,86334,5958,416775,1663940,19.27,19.48
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,65,5,0.02165,0.10268,80376,8253,381248,1247165,15.52,15.74
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,70,5,0.03728,0.17053,72123,12299,329868,865918,12.01,12.25
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,75,5,0.05749,0.25132,59824,15035,261532,536050,8.96,9.26
MYS,0,0,E170,0,1,1497.35,2012,2012,4,1,80,99,0.16316,1,44789,44789,274518,274518,6.13,6.52
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,0,1,0.00332,0.00331,100000,331,99689,7946223,79.46,79.52
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,1,4,0.00026,0.00103,99669,103,398420,7846534,78.73,78.79
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,5,5,0.00013,0.00067,99566,67,497662,7448114,74.81,74.87
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,10,5,0.00015,0.00075,99499,75,497308,6950451,69.85,69.91
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,15,5,2e-04,0.00101,99424,100,496870,6453144,64.91,64.97
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,20,5,0.00024,0.00122,99324,121,496318,5956274,59.97,60.03
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,25,5,0.00032,0.0016,99203,159,495618,5459956,55.04,55.1
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,30,5,0.00047,0.00236,99044,234,494635,4964339,50.12,50.18
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,35,5,0.00081,0.00403,98810,398,493055,4469704,45.24,45.3
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,40,5,0.00121,0.00605,98412,595,490572,3976649,40.41,40.47
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,45,5,0.00194,0.00965,97817,944,486725,3486076,35.64,35.7
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,50,5,0.00305,0.01512,96873,1465,480702,2999351,30.96,31.02
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,55,5,0.0052,0.02567,95408,2449,470918,2518649,26.4,26.46
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,60,5,0.00791,0.03877,92959,3604,455785,2047731,22.03,22.09
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,65,5,0.01176,0.05713,89355,5105,434012,1591946,17.82,17.88
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,70,5,0.02532,0.11906,84250,10031,396172,1157934,13.74,13.82
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,75,5,0.04635,0.20767,74219,15413,332562,761761,10.26,10.34
MYS,0,0,E170,0,1,1497.35,2012,2012,4,2,80,99,0.13701,1,58806,58806,429199,429199,7.3,7.4
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,0,1,0.0039,0.00389,100000,389,99635,7473527,74.74,74.95
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,1,4,0.00025,0.00098,99611,98,398213,7373892,74.03,74.24
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,5,5,0.00017,0.00087,99513,87,497348,6975679,70.1,70.31
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,10,5,0.00026,0.0013,99426,129,496808,6478332,65.16,65.37
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,15,5,0.00052,0.00262,99297,260,495835,5981524,60.24,60.45
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,20,5,7e-04,0.00351,99037,348,494315,5485689,55.39,55.6
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,25,5,0.00092,0.00457,98689,451,492318,4991374,50.58,50.79
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,30,5,0.00118,0.00587,98238,577,489748,4499057,45.8,46.01
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,35,5,0.00197,0.00981,97661,958,485910,4009309,41.05,41.27
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,40,5,0.00288,0.01428,96703,1381,480062,3523399,36.44,36.65
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,45,5,0.00441,0.02182,95322,2080,471410,3043337,31.93,32.15
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,50,5,0.00617,0.03037,93242,2832,459130,2571927,27.58,27.81
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,55,5,0.00953,0.04655,90410,4209,441528,2112797,23.37,23.6
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,60,5,0.01442,0.06957,86201,5997,416012,1671269,19.39,19.63
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,65,5,0.02094,0.09948,80204,7979,381072,1255257,15.65,15.91
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,70,5,0.03803,0.17362,72225,12540,329775,874184,12.1,12.39
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,75,5,0.05266,0.23267,59685,13887,263708,544409,9.12,9.47
MYS,0,0,E170,0,1,1497.53,2013,2013,4,1,80,99,0.16316,1,45798,45798,280702,280702,6.13,6.59
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,0,1,0.00321,0.0032,100000,320,99699,7957013,79.57,79.67
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,1,4,0.00029,0.00116,99680,116,398432,7857313,78.83,78.92
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,5,5,0.00014,7e-04,99564,70,497645,7458881,74.92,75.01
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,10,5,0.00016,8e-04,99494,80,497270,6961236,69.97,70.07
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,15,5,0.00021,0.00106,99414,105,496808,6463966,65.02,65.12
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,20,5,0.00027,0.00135,99309,134,496210,5967159,60.09,60.19
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,25,5,0.00034,0.00171,99175,170,495450,5470949,55.16,55.26
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,30,5,0.00048,0.0024,99005,238,494430,4975499,50.26,50.35
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,35,5,0.00083,0.00413,98767,408,492815,4481069,45.37,45.47
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,40,5,0.00123,0.00611,98359,601,490292,3988254,40.55,40.65
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,45,5,0.00195,0.00969,97758,947,486422,3497961,35.78,35.88
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,50,5,0.00306,0.0152,96811,1472,480375,3011539,31.11,31.21
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,55,5,0.00506,0.025,95339,2383,470738,2531164,26.55,26.65
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,60,5,0.00794,0.03892,92956,3618,455735,2060426,22.17,22.27
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,65,5,0.01087,0.05289,89338,4725,434878,1604691,17.96,18.07
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,70,5,0.02558,0.12021,84613,10171,397638,1169814,13.83,13.94
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,75,5,0.04359,0.19653,74442,14630,335635,772176,10.37,10.51
MYS,0,0,E170,0,1,1497.53,2013,2013,4,2,80,99,0.13701,1,59812,59812,436541,436541,7.3,7.46
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,0,1,0.0042,0.00418,100000,418,99608,7465990,74.66,74.84
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,1,4,0.00029,0.00114,99582,114,398059,7366382,73.97,74.15
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,5,5,0.00013,0.00065,99468,65,497178,6968323,70.06,70.22
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,10,5,0.00018,0.00092,99403,91,496788,6471145,65.1,65.27
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,15,5,0.00048,0.00242,99312,240,495960,5974358,60.16,60.33
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,20,5,6e-04,0.00299,99072,296,494620,5478398,55.3,55.47
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,25,5,0.00081,0.00402,98776,397,492888,4983778,50.46,50.62
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,30,5,0.0012,0.00599,98379,589,490422,4490890,45.65,45.82
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,35,5,0.00195,0.00968,97790,947,486582,4000468,40.91,41.08
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,40,5,0.00297,0.01476,96843,1429,480642,3513885,36.28,36.46
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,45,5,0.00445,0.02202,95414,2101,471818,3033243,31.79,31.97
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,50,5,0.00653,0.03213,93313,2998,459070,2561425,27.45,27.63
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,55,5,0.00981,0.04789,90315,4325,440762,2102355,23.28,23.46
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,60,5,0.01456,0.07024,85990,6040,414850,1661593,19.32,19.52
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,65,5,0.02104,0.09995,79950,7991,379772,1246743,15.59,15.8
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,70,5,0.0374,0.171,71959,12305,329032,866970,12.05,12.28
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,75,5,0.05576,0.24469,59654,14597,261778,537938,9.02,9.3
MYS,0,0,E170,0,1,1498.17,2014,2014,4,1,80,99,0.16316,1,45057,45057,276160,276160,6.13,6.5
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,0,1,0.00438,0.00436,100000,436,99592,7955794,79.56,79.68
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,1,4,0.00026,0.00105,99564,105,397995,7856202,78.91,79.03
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,5,5,0.00012,6e-04,99459,60,497145,7458207,74.99,75.11
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,10,5,1e-04,0.00052,99399,52,496865,6961062,70.03,70.15
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,15,5,2e-04,0.00099,99347,98,496490,6464197,65.07,65.19
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,20,5,0.00026,0.0013,99249,129,495922,5967707,60.13,60.25
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,25,5,3e-04,0.0015,99120,149,495228,5471784,55.2,55.33
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,30,5,0.00048,0.00238,98971,236,494265,4976557,50.28,50.41
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,35,5,0.00084,0.0042,98735,415,492638,4482292,45.4,45.52
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,40,5,0.00128,0.0064,98320,629,490028,3989654,40.58,40.7
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,45,5,0.00198,0.00983,97691,960,486055,3499627,35.82,35.95
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,50,5,0.00313,0.01553,96731,1502,479900,3013572,31.15,31.28
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,55,5,0.00507,0.02501,95229,2382,470190,2533672,26.61,26.73
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,60,5,0.00772,0.03785,92847,3514,455450,2063482,22.22,22.36
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,65,5,0.01194,0.05796,89333,5178,433720,1608032,18,18.14
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,70,5,0.02478,0.11668,84155,9819,396228,1174312,13.95,14.1
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,75,5,0.04124,0.18691,74336,13894,336945,778084,10.47,10.63
MYS,0,0,E170,0,1,1498.17,2014,2014,4,2,80,99,0.13701,1,60442,60442,441139,441139,7.3,7.5
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,0,1,0.00385,0.00384,100000,384,99640,7472214,74.72,74.91
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,1,4,0.00029,0.00116,99616,116,398190,7372574,74.01,74.2
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,5,5,0.00013,0.00065,99500,65,497338,6974384,70.09,70.28
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,10,5,0.00019,0.00093,99435,92,496945,6477047,65.14,65.33
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,15,5,0.00051,0.00256,99343,254,496080,5980102,60.2,60.39
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,20,5,0.00061,0.00307,99089,304,494685,5484022,55.34,55.54
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,25,5,0.00073,0.00362,98785,358,493030,4989337,50.51,50.7
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,30,5,0.00116,0.0058,98427,571,490708,4496307,45.68,45.87
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,35,5,0.00186,0.00924,97856,904,487020,4005599,40.93,41.13
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,40,5,0.00289,0.01437,96952,1393,481278,3518579,36.29,36.49
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,45,5,0.00451,0.02232,95559,2133,472462,3037302,31.78,31.98
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,50,5,0.00652,0.03207,93426,2996,459640,2564839,27.45,27.66
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,55,5,0.00986,0.0481,90430,4350,441275,2105199,23.28,23.49
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,60,5,0.01471,0.07096,86080,6108,415130,1663924,19.33,19.55
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,65,5,0.02173,0.10304,79972,8240,379260,1248794,15.62,15.85
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,70,5,0.03546,0.16287,71732,11683,329452,869534,12.12,12.36
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,75,5,0.05647,0.24743,60049,14858,263100,540082,8.99,9.27
MYS,0,0,E170,0,1,1495.17,2015,2015,4,1,80,99,0.16316,1,45191,45191,276982,276982,6.13,6.5
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,0,1,0.00378,0.00377,100000,377,99646,7967562,79.68,79.82
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,1,4,0.00026,0.00102,99623,102,398239,7867916,78.98,79.12
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,5,5,0.00012,6e-04,99521,60,497455,7469677,75.06,75.2
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,10,5,1e-04,5e-04,99461,50,497180,6972222,70.1,70.24
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,15,5,2e-04,0.00102,99411,101,496802,6475042,65.13,65.28
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,20,5,0.00026,0.00132,99310,131,496222,5978240,60.2,60.34
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,25,5,0.00028,0.0014,99179,139,495548,5482017,55.27,55.42
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,30,5,0.00048,0.00237,99040,235,494612,4986470,50.35,50.49
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,35,5,0.00079,0.00394,98805,389,493052,4491857,45.46,45.61
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,40,5,0.00132,0.00657,98416,647,490462,3998805,40.63,40.78
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,45,5,0.00196,0.00975,97769,953,486462,3508342,35.88,36.03
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,50,5,0.0032,0.01588,96816,1537,480238,3021880,31.21,31.36
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,55,5,0.00506,0.02497,95279,2379,470448,2541642,26.68,26.83
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,60,5,0.00789,0.03869,92900,3594,455515,2071195,22.29,22.45
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,65,5,0.01216,0.05899,89306,5268,433360,1615680,18.09,18.25
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,70,5,0.02292,0.10838,84038,9108,397420,1182320,14.07,14.22
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,75,5,0.04104,0.18609,74930,13944,339790,784900,10.48,10.65
MYS,0,0,E170,0,1,1495.17,2015,2015,4,2,80,99,0.13701,1,60986,60986,445110,445110,7.3,7.5
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,0,1,0.00405,0.00403,100000,403,99622,7470782,74.71,74.91
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,1,4,0.00027,0.00108,99597,108,398133,7371160,74.01,74.21
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,5,5,0.00014,0.00071,99489,71,497268,6973026,70.09,70.28
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,10,5,0.00019,0.00093,99418,92,496860,6475759,65.14,65.33
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,15,5,0.00051,0.00256,99326,254,495995,5978899,60.19,60.39
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,20,5,0.00061,0.00304,99072,301,494608,5482904,55.34,55.54
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,25,5,0.00072,0.00361,98771,357,492962,4988296,50.5,50.7
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,30,5,0.00116,0.0058,98414,571,490642,4495334,45.68,45.88
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,35,5,0.00179,0.00889,97843,870,487040,4004691,40.93,41.13
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,40,5,0.00289,0.01435,96973,1392,481385,3517651,36.27,36.48
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,45,5,0.00459,0.02271,95581,2171,472478,3036266,31.77,31.97
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,50,5,0.00665,0.03273,93410,3057,459408,2563789,27.45,27.66
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,55,5,0.00982,0.04795,90353,4332,440935,2104381,23.29,23.51
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,60,5,0.01489,0.07176,86021,6173,414672,1663446,19.34,19.56
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,65,5,0.02211,0.10476,79848,8365,378328,1248774,15.64,15.88
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,70,5,0.03395,0.15646,71483,11184,329455,870446,12.18,12.45
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,75,5,0.05714,0.25,60299,15075,263808,540991,8.97,9.32
MYS,E170,0,0,0,1,1496.44,2016,2016,4,1,80,99,0.16316,1,45224,45224,277184,277184,6.13,6.6
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,0,1,0.00367,0.00366,100000,366,99656,7979086,79.79,79.97
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,1,4,0.00021,0.00085,99634,85,398325,7879430,79.08,79.26
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,5,5,0.00015,0.00074,99549,74,497560,7481105,75.15,75.32
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,10,5,0.00011,0.00057,99475,57,497232,6983545,70.2,70.38
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,15,5,0.00019,0.00094,99418,93,496858,6486313,65.24,65.42
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,20,5,0.00026,0.00129,99325,128,496305,5989455,60.3,60.48
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,25,5,0.00029,0.00145,99197,144,495625,5493150,55.38,55.55
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,30,5,0.00045,0.00224,99053,222,494710,4997525,50.45,50.63
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,35,5,0.00082,0.00409,98831,404,493145,4502815,45.56,45.74
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,40,5,0.00129,0.00645,98427,635,490548,4009670,40.74,40.91
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,45,5,0.0019,0.00945,97792,924,486650,3519123,35.99,36.16
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,50,5,0.00319,0.01582,96868,1532,480510,3032473,31.31,31.48
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,55,5,0.00499,0.02464,95336,2349,470808,2551963,26.77,26.95
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,60,5,0.00797,0.03909,92987,3635,455848,2081155,22.38,22.58
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,65,5,0.01223,0.05934,89352,5302,433505,1625308,18.19,18.4
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,70,5,0.02096,0.09958,84050,8370,399325,1191803,14.18,14.4
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,75,5,0.04113,0.18647,75680,14112,343120,792478,10.47,10.72
MYS,E170,0,0,0,1,1496.44,2016,2016,4,2,80,99,0.13701,1,61568,61568,449358,449358,7.3,7.6
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,0,1,0.00461,0.00459,100000,459,99570,7465447,74.65,74.84
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,1,4,0.00027,0.00108,99541,108,397909,7365876,74,74.18
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,5,5,0.00017,0.00084,99433,84,496955,6967967,70.08,70.26
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,10,5,0.00019,0.00095,99349,94,496510,6471012,65.13,65.32
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,15,5,0.00054,0.00269,99255,267,495608,5974502,60.19,60.38
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,20,5,0.00061,0.00305,98988,302,494185,5478895,55.35,55.53
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,25,5,0.00075,0.00376,98686,371,492502,4984710,50.51,50.7
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,30,5,0.00118,0.00586,98315,576,490135,4492207,45.69,45.88
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,35,5,0.00173,0.00863,97739,843,486588,4002072,40.95,41.13
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,40,5,0.00282,0.014,96896,1357,481088,3515485,36.28,36.47
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,45,5,0.00461,0.02277,95539,2175,472258,3034397,31.76,31.95
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,50,5,0.00673,0.0331,93364,3090,459095,2562140,27.44,27.64
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,55,5,0.00979,0.04777,90274,4312,440590,2103045,23.3,23.5
MYS,E170,0,0,0,1,1496.48,2017,2017,4,1,60,5,0.01494,0.072,85962,6189,414338,1662455,19.34,19.55
